# Simulation 3D | 2020-08-03 14:34:13.271519
x;y;z;Bx;By;Bz;Fx;Fy;Fz
[mm];[mm];[mm];[mT];[mT];[mT];[N];[N];[N]
-20.0;20.0;30.0;-0.2803042150868487;0.2803042150868487;0.2571937824224784;7.31e-08;-7.31e-08;-9.72e-08
-20.0;30.0;0.0;-0.2221851130581431;0.33327766958721483;-0.4469593519733037;1.553e-07;-2.329e-07;-6.8e-09
-20.0;30.0;5.0;-0.2792478521818681;0.41887177827280236;-0.30045889881399424;1.447e-07;-2.171e-07;-2.71e-08
-20.0;30.0;10.0;-0.29470365931596487;0.44205548897394753;-0.15511677526644407;1.222e-07;-1.833e-07;-4.64e-08
-20.0;30.0;15.0;-0.2789814936269975;0.41847224044049647;-0.03632002335115286;9.34e-08;-1.402e-07;-5.57e-08
-20.0;30.0;20.0;-0.2459092161300988;0.3688638241951484;0.04667645486355458;6.59e-08;-9.88e-08;-5.39e-08
-20.0;30.0;25.0;-0.20696416053104338;0.31044624079656524;0.09656036627546513;4.38e-08;-6.57e-08;-4.57e-08
-20.0;30.0;30.0;-0.1692864706898963;0.25392970603484455;0.12126932624632708;2.81e-08;-4.21e-08;-3.56e-08
-10.0;-30.0;0.0;-0.19720165782173088;-0.5916049734651929;-0.5981347974727219;2.056e-07;6.167e-07;-2.02e-08
-10.0;-30.0;5.0;-0.23888855843847007;-0.7166656753154105;-0.3575995309723369;1.863e-07;5.59e-07;-7.73e-08
-10.0;-30.0;10.0;-0.24043522812992224;-0.721305684389767;-0.13581589450833004;1.482e-07;4.447e-07;-1.217e-07
-10.0;-30.0;15.0;-0.21588534237105875;-0.6476560271131765;0.027628486504874164;1.046e-07;3.137e-07;-1.32e-07
-10.0;-30.0;20.0;-0.18042918031414837;-0.5412875409424452;0.12673536737269486;6.74e-08;2.022e-07;-1.154e-07
-10.0;-30.0;25.0;-0.14446604983772135;-0.43339814951316424;0.17474486527813204;4.1e-08;1.231e-07;-8.88e-08
-10.0;-30.0;30.0;-0.11301498715696873;-0.3390449614709063;0.18927543084735354;2.42e-08;7.28e-08;-6.33e-08
-10.0;-20.0;0.0;-0.8272903435412373;-1.6545806870824746;-1.1597356280672897;2.468e-06;4.9362e-06;-2.785e-07
-10.0;-20.0;5.0;-0.8907983600701934;-1.7815967201403868;-0.37813331772568654;2.0028e-06;4.0058e-06;-9.905e-07
-10.0;-20.0;10.0;-0.76664035747634;-1.53328071495268;0.17766899252012205;1.2665e-06;2.5331e-06;-1.1871e-06
-10.0;-20.0;15.0;-0.5816292706718895;-1.163258541343779;0.44349015824229904;6.721e-07;1.3443e-06;-9.363e-07
