# Simulation 2D plane x | 2020-08-03 14:34:00.338641
x;y;z;Bx;By;Bz;Fx;Fy;Fz
[mm];[mm];[mm];[mT];[mT];[mT];[N];[N];[N]
0.0;10.588235294117645;1.7647058823529411;7.632314919640266e-16;12.464516177160927;-0.022135515593600653;0.0;-0.0003181585;-6.88346e-05
0.0;12.352941176470587;1.7647058823529411;5.420606107000801e-16;8.852521577282262;-0.6797326856785554;0.0;-0.0001426059;-2.71659e-05
0.0;14.117647058823529;1.7647058823529411;3.9741422209379596e-16;6.4902667833777254;-0.9533649545963043;0.0;-7.00964e-05;-1.19334e-05
0.0;15.882352941176471;1.7647058823529411;2.9850458950990333e-16;4.874949899313563;-1.042747712034869;0.0;-3.69628e-05;-5.6616e-06
0.0;17.647058823529413;1.7647058823529411;2.2855515720429346e-16;3.7325889777105115;-1.0403484420114497;0.0;-2.06e-05;-2.8461e-06
0.0;19.411764705882348;1.7647058823529411;1.7778032658610826e-16;2.903373065766976;-0.9925682984515244;0.0;-1.20087e-05;-1.4975e-06
0.0;21.17647058823529;1.7647058823529411;1.4015018364733085e-16;2.2888261945388475;-0.923902210531928;0.0;-7.2675e-06;-8.179e-07
0.0;22.941176470588232;1.7647058823529411;1.1178190970522042e-16;1.825537122753227;-0.8476108729439233;0.0;-4.5411e-06;-4.612e-07
0.0;24.705882352941174;1.7647058823529411;9.008548361944825e-17;1.47120759523757;-0.7708785782507769;0.0;-2.9172e-06;-2.673e-07
0.0;26.470588235294116;1.7647058823529411;7.328341321154218e-17;1.196808961776815;-0.6974880471716116;0.0;-1.9203e-06;-1.588e-07
0.0;28.235294117647058;1.7647058823529411;6.012723616540138e-17;0.981952285463275;-0.6292829354024556;0.0;-1.2919e-06;-9.65e-08
0.0;30.0;1.7647058823529411;4.972308437975057e-17;0.8120395923848365;-0.5669980589317154;0.0;-8.864e-07;-5.98e-08
0.0;-30.0;2.6470588235294117;5.136658395767477e-17;-0.8388799773687922;-0.5150258485347707;0.0;8.706e-07;-7.54e-08
0.0;-28.235294117647058;2.6470588235294117;6.190694462807402e-17;-1.011017130346089;-0.5646842581549104;0.0;1.2655e-06;-1.212e-07
0.0;-26.470588235294116;2.6470588235294117;7.517154437266028e-17;-1.2276444836992615;-0.6165774432894119;0.0;1.8749e-06;-1.988e-07
0.0;-24.705882352941178;2.6470588235294117;9.202212564365097e-17;-1.5028353596762813;-0.6686891863394919;0.0;2.8374e-06;-3.336e-07
0.0;-22.941176470588236;2.6470588235294117;1.1365238322560143e-16;-1.8560842735183833;-0.7173523396646346;0.0;4.3969e-06;-5.736e-07
